1604787300000,432.13000000,436.10000000,432.13000000,435.17000000,8348.60436000,1604788199999,3626601.90505400,4991,4634.90075000,2013038.85481920,0
1604788200000,435.19000000,437.12000000,434.99000000,436.03000000,5755.80637000,1604789099999,2510781.37369990,3619,3293.68728000,1436881.98997520,0
1604789100000,436.00000000,437.41000000,435.32000000,436.44000000,3063.91126000,1604789999999,1337312.49844710,2144,1478.08091000,645077.10026640,0
1604790000000,436.41000000,439.60000000,436.41000000,438.46000000,7507.64495000,1604790899999,3292323.48248360,3850,4129.72053000,1810829.44756690,0
1604790900000,438.47000000,438.70000000,436.22000000,437.08000000,7362.20950000,1604791799999,3219795.78501650,3231,3877.26629000,1695721.63255080,0
1604791800000,437.10000000,438.35000000,435.57000000,436.34000000,9147.89963000,1604792699999,3998278.35461690,3161,3790.97066000,1657126.00316470,0
1604792700000,436.34000000,436.35000000,434.60000000,435.21000000,7417.36521000,1604793599999,3229609.26477740,3031,3217.57648000,1401057.57024420,0
1604793600000,435.20000000,435.21000000,431.99000000,433.35000000,15270.16655000,1604794499999,6617911.97569790,5655,7689.84604000,3333197.24491180,0
1604794500000,433.31000000,437.00000000,432.39000000,436.47000000,8801.27166000,1604795399999,3828628.94472700,4297,5059.24916000,2200186.76285640,0
1604795400000,436.38000000,438.24000000,436.14000000,437.71000000,6593.96688000,1604796299999,2883945.97378440,2990,3190.70827000,1395671.73292240,0
1604796300000,437.72000000,438.55000000,437.00000000,438.04000000,8119.29468000,1604797199999,3552307.85940230,2893,2934.61416000,1284522.05121290,0
1604797200000,438.08000000,438.29000000,436.07000000,436.55000000,6150.34046000,1604798099999,2689379.38374760,2912,2236.20723000,978051.80260960,0
1604798100000,436.55000000,437.44000000,435.74000000,437.43000000,4301.05362000,1604798999999,1877477.93058310,2029,2228.67480000,972961.18413860,0
1604799000000,437.45000000,441.10000000,437.26000000,439.99000000,13152.82101000,1604799899999,5784934.32288110,5213,7546.60265000,3319150.67458270,0
1604799900000,439.99000000,443.00000000,439.63000000,441.98000000,12542.84539000,1604800799999,5532941.72965400,4570,6557.02960000,2892749.28142100,0
1604800800000,441.98000000,443.30000000,440.74000000,441.33000000,13844.03366000,1604801699999,6121563.14780410,4495,5910.98720000,2612686.11488280,0
1604801700000,441.32000000,441.67000000,440.09000000,441.34000000,6260.87741000,1604802599999,2761944.71545370,2273,2428.15108000,1070868.55906380,0
1604802600000,441.33000000,442.10000000,439.50000000,439.69000000,5257.84891000,1604803499999,2318603.18561400,2263,2030.14807000,895401.54628170,0
1604803500000,439.70000000,441.20000000,439.36000000,440.71000000,5951.96687000,1604804399999,2620467.79981500,2608,3110.87389000,1369813.12154990,0
1604804400000,440.75000000,440.75000000,438.83000000,440.01000000,5704.04510000,1604805299999,2509214.50355990,2461,2836.69498000,1247948.92333350,0
1604805300000,440.01000000,440.87000000,439.00000000,440.27000000,4645.62721000,1604806199999,2043992.16174060,1871,2514.31510000,1106338.04942980,0
1604806200000,440.26000000,441.00000000,439.44000000,439.53000000,4230.08155000,1604807099999,1862486.35571940,1653,1950.94547000,858861.95061630,0
1604807100000,439.50000000,440.64000000,437.95000000,438.00000000,9024.84719000,1604807999999,3963153.04765960,3302,2556.55829000,1123596.53452700,0
1604808000000,437.99000000,439.66000000,437.03000000,439.62000000,7524.48865000,1604808899999,3298682.20474280,4029,3688.37893000,1617303.27122520,0
1604808900000,439.61000000,440.05000000,438.94000000,438.98000000,3916.50764000,1604809799999,1721396.61353100,2041,2016.03553000,886316.20416190,0
1604809800000,438.98000000,439.09000000,435.64000000,436.88000000,8403.41778000,1604810699999,3672918.73892040,4259,3481.33169000,1521200.77773710,0
1604810700000,436.89000000,438.69000000,436.87000000,438.08000000,3976.90543000,1604811599999,1741205.67347550,2160,1783.82940000,780900.09979570,0
1604811600000,438.09000000,439.30000000,436.38000000,436.94000000,4085.40539000,1604812499999,1788223.29208960,2378,1795.33479000,785945.83291350,0
1604812500000,436.95000000,438.85000000,436.94000000,438.55000000,3289.85513000,1604813399999,1441764.10896760,1917,1872.28336000,820456.27086280,0
1604813400000,438.52000000,438.67000000,437.18000000,437.80000000,3618.07428000,1604814299999,1583829.08958210,2184,1587.85683000,695079.35709950,0
1604814300000,437.80000000,441.13000000,437.80000000,440.60000000,6368.81391000,1604815199999,2799967.22444920,3055,3481.44654000,1530437.78401770,0
1604815200000,440.66000000,442.17000000,440.00000000,440.08000000,7714.97886000,1604816099999,3402334.64718120,3090,3538.23812000,1560716.14194160,0
1604816100000,440.07000000,440.71000000,438.86000000,439.32000000,4063.34365000,1604816999999,1786281.66543230,1903,2056.39961000,904006.49728600,0
1604817000000,439.23000000,439.41000000,436.63000000,437.15000000,6431.69614000,1604817899999,2816202.45133710,3079,2671.71741000,1170125.64220250,0
1604817900000,437.16000000,438.36000000,436.94000000,438.28000000,6236.62925000,1604818799999,2730813.62627020,3573,3312.23834000,1450156.91443370,0
1604818800000,438.28000000,439.00000000,437.13000000,438.46000000,4904.53364000,1604819699999,2148361.36310490,3266,2372.84594000,1039365.16000970,0
1604819700000,438.46000000,438.46000000,435.85000000,436.73000000,4749.71955000,1604820599999,2075434.50714620,2792,2208.24118000,965118.14086180,0
1604820600000,436.72000000,437.29000000,434.58000000,434.98000000,11994.93938000,1604821499999,5229244.86042020,4697,5135.46104000,2239294.87390690,0
1604821500000,434.97000000,436.57000000,434.81000000,435.45000000,6178.08020000,1604822399999,2690926.04762870,2720,2907.66699000,1266301.68823690,0
1604822400000,435.43000000,438.50000000,435.43000000,437.26000000,5347.75129000,1604823299999,2338611.87465050,2778,3469.35965000,1517005.87563480,0
1604823300000,437.24000000,438.14000000,435.52000000,435.61000000,4883.14028000,1604824199999,2133135.50407930,2180,2088.62406000,912410.54984460,0
1604824200000,435.60000000,437.39000000,435.50000000,436.75000000,6427.82685000,1604825099999,2805569.87410200,2403,3191.29259000,1392946.96788730,0
1604825100000,436.75000000,438.19000000,436.50000000,437.60000000,3914.74216000,1604825999999,1712917.77129750,1638,2144.62623000,938523.90381420,0
1604826000000,437.61000000,438.89000000,437.28000000,437.28000000,5005.39875000,1604826899999,2192695.67448090,2026,2209.40966000,967941.64544280,0
1604826900000,437.28000000,437.57000000,436.79000000,437.10000000,3112.90168000,1604827799999,1360654.25290740,1371,1314.83278000,574697.17168870,0
1604827800000,437.08000000,438.96000000,437.08000000,437.84000000,4368.08720000,1604828699999,1914543.71495090,1886,2140.86358000,938312.50021730,0
1604828700000,437.84000000,440.93000000,437.74000000,440.88000000,7871.32271000,1604829599999,3459884.10681200,3107,4469.77731000,1964594.79694660,0
1604829600000,440.88000000,441.40000000,439.54000000,441.39000000,9653.40892000,1604830499999,4251984.95933650,3556,4277.07266000,1884109.35874080,0
1604830500000,441.40000000,442.99000000,440.64000000,442.50000000,13399.70647000,1604831399999,5923343.77109440,3919,7266.24391000,3211957.91725240,0
1604831400000,442.49000000,445.47000000,441.62000000,445.01000000,15037.42792000,1604832299999,6666190.10854410,5185,9100.92221000,4035519.01518790,0
1604832300000,445.01000000,446.42000000,444.00000000,444.80000000,14270.58373000,1604833199999,6351576.65153680,5996,7411.22774000,3298859.18136020,0
1604833200000,444.79000000,445.89000000,442.88000000,443.48000000,10697.66286000,1604834099999,4749423.62898150,4539,5236.08675000,2325061.41016210,0
1604834100000,443.47000000,444.10000000,442.61000000,443.54000000,5930.98672000,1604834999999,2630165.46042750,2428,3581.86420000,1588378.98765860,0
1604835000000,443.54000000,444.61000000,443.12000000,443.90000000,5204.54342000,1604835899999,2310386.75609960,2299,3150.05492000,1398246.03644350,0
1604835900000,443.90000000,445.61000000,443.30000000,445.24000000,5596.24575000,1604836799999,2486479.78020580,2286,3043.53809000,1352394.48728100,0
1604836800000,445.24000000,447.26000000,445.23000000,445.88000000,14327.75883000,1604837699999,6392649.05606710,4753,7933.47380000,3539721.40180090,0
1604837700000,445.88000000,447.41000000,443.15000000,443.43000000,18318.77254000,1604838599999,8165327.73835050,4851,10275.07645000,4582550.40891810,0
1604838600000,443.37000000,445.79000000,443.00000000,444.85000000,9630.51745000,1604839499999,4277762.62974040,4502,5142.96714000,2284732.22738510,0
1604839500000,444.86000000,446.69000000,444.27000000,445.32000000,6982.31904000,1604840399999,3110369.67516040,2675,3253.15441000,1449098.61511240,0
1604840400000,445.31000000,446.95000000,443.75000000,444.30000000,8665.60142000,1604841299999,3860589.29693940,3286,3621.01313000,1614040.97747020,0
1604841300000,444.32000000,444.88000000,443.01000000,443.34000000,7784.18062000,1604842199999,3453646.47402610,3139,3745.06391000,1661828.38059470,0
